  2.5800000000e+05
8
100000000
  7.3660765638e+01   1.7974167657e+01
 -1.1746581730e+03   1.7557929474e+01
  8.6047870242e+03   1.4073738706e+01
  1.0000000000e+00   0.0000000000e+00
  0.0000000000e+00   0.0000000000e+00
  2.6399182279e-21   3.1494096242e-05
  0.0000000000e+00   0.0000000000e+00
 -4.3978061701e-20   4.0222443935e-05
  1.3570267088e-20   3.9290989566e-05
 -4.1226400381e-02   1.7002860015e-05
  0.0000000000e+00   0.0000000000e+00
 -3.5221152508e-04   1.8047515199e-05
  1.5359859494e-03   1.7570493718e-05
  4.4899399358e-03   2.2349113237e-05
  4.6455126234e-03   2.2484196729e-05
  3.7074412578e-03   1.1534937926e-05
  0.0000000000e+00   0.0000000000e+00
 -1.1422962018e-03   1.1973622180e-05
 -4.0036249235e-04   1.1589813548e-05
 -1.1948141466e-03   1.2552895188e-05
 -7.7650509317e-04   1.2539900313e-05
 -6.8870710385e-04   1.5717767955e-05
  5.5309572084e-04   1.5698077863e-05
  5.7672342164e-03   8.4564130347e-06
  0.0000000000e+00   0.0000000000e+00
  1.3162619501e-03   8.8148694386e-06
 -1.6597124053e-04   8.4642034811e-06
 -5.9068079306e-04   8.9342125360e-06
  1.0904583350e-04   9.0132583146e-06
 -2.5799155394e-04   9.8443864983e-06
 -8.3967375712e-04   9.8953058082e-06
 -5.2162103803e-04   1.2294240022e-05
  2.9642118816e-04   1.2277474857e-05
 -2.1421472986e-03   6.7831337874e-06
  0.0000000000e+00   0.0000000000e+00
  1.1086648363e-05   7.0213190599e-06
  9.4329531695e-05   6.5940588765e-06
  3.9514248795e-04   7.0326724891e-06
 -2.9038728820e-04   7.0692416564e-06
  4.6643429319e-04   7.4273652855e-06
 -2.7425891406e-04   7.4018625320e-06
  1.8928508416e-04   8.3025134803e-06
 -7.6475698291e-04   8.3014488066e-06
 -2.6347016664e-05   1.0277639960e-05
 -7.3791553504e-05   1.0281207942e-05
 -5.2543605824e-04   5.6713460507e-06
  0.0000000000e+00   0.0000000000e+00
 -6.9388609740e-04   5.8920376567e-06
 -6.7069608288e-04   5.5393484287e-06
 -1.5317079248e-04   5.7899532530e-06
 -3.4852006732e-05   5.8546654312e-06
 -4.9668223288e-05   6.0726661387e-06
  4.7389390712e-04   6.0873585006e-06
  4.0821209509e-04   6.4563970796e-06
  1.2608964917e-04   6.4543940777e-06
 -1.9156113944e-04   7.3052461387e-06
 -1.8821594918e-04   7.3068618081e-06
  6.7693278772e-05   8.9971853746e-06
  6.4103634842e-05   9.0070380402e-06
  5.9373498573e-04   4.9434312851e-06
  0.0000000000e+00   0.0000000000e+00
  4.2180170155e-04   5.1729538215e-06
  7.9389719564e-04   4.7713949663e-06
  3.8889296729e-04   5.0217754076e-06
  4.3608829346e-04   5.0728123159e-06
 -3.4518814342e-04   5.1925407054e-06
  3.3661044913e-05   5.1966006892e-06
 -7.9706500451e-05   5.4537442876e-06
  2.7610512769e-05   5.4425221099e-06
 -9.5591719504e-05   5.8271872663e-06
  2.2520456505e-04   5.8333002655e-06
  2.1809845556e-04   6.6382437860e-06
  9.3812935917e-05   6.6462902745e-06
  1.6277312586e-04   8.1520593050e-06
  1.7226438493e-04   8.1442162474e-06
 -1.0057603768e-04   4.4485902628e-06
  0.0000000000e+00   0.0000000000e+00
 -4.6461874968e-06   4.6536693161e-06
  1.4346390597e-04   4.2555503789e-06
 -1.1951627798e-04   4.4827697319e-06
 -2.0497721759e-04   4.5591031924e-06
  1.3485547924e-04   4.6061975475e-06
  1.1788668876e-04   4.6118003191e-06
 -1.9165583648e-04   4.7793645054e-06
  7.4696101844e-05   4.7744492836e-06
  1.3170035036e-04   5.0184118153e-06
  6.3256498937e-05   5.0265537790e-06
 -2.2801626631e-04   5.4072419829e-06
  7.2452696290e-05   5.4145431368e-06
  1.4121709960e-04   6.1892763723e-06
 -8.6149113825e-05   6.1896769277e-06
  5.4227004787e-05   7.5602931762e-06
  8.1377891847e-05   7.5642196311e-06
