  2.5800000000e+05
8
100000000
 -1.3316165504e+01   6.1706800920e+04
  3.4896344824e+00   6.0268622053e+04
 -1.6792468501e+01   5.2338150800e+04
  1.0000000000e+00   1.3551245413e-01
  0.0000000000e+00   0.0000000000e+00
 -7.8398340760e-06   1.1712225266e-01
  0.0000000000e+00   0.0000000000e+00
 -6.1229190376e-06   1.3808710801e-01
  1.6255848603e-06   1.3486853558e-01
 -3.0222273026e-02   5.7385119346e-02
  0.0000000000e+00   0.0000000000e+00
  8.9691053200e-06   6.0023011077e-02
  1.3594295949e-06   5.8527129923e-02
  4.6856450634e-03   7.1075264629e-02
 -1.0862105786e-06   7.1037256675e-02
 -3.2798556023e-06   3.6130245615e-02
  0.0000000000e+00   0.0000000000e+00
 -1.3190531219e-05   3.8099345513e-02
 -2.1018754504e-06   3.6448533676e-02
 -1.1194469776e-05   3.9013056297e-02
 -7.0786821391e-06   3.8965280600e-02
  4.5219215765e-06   4.7588048746e-02
 -4.8820290718e-06   4.7572215441e-02
  4.1576386632e-03   2.5799659755e-02
  0.0000000000e+00   0.0000000000e+00
 -4.1425668058e-06   2.6835575945e-02
 -6.3902920436e-06   2.5339954268e-02
 -8.3360742403e-04   2.7413600632e-02
  2.1860991276e-06   2.7346825363e-02
 -4.9037321589e-06   2.9428028291e-02
 -8.9487528769e-06   2.9422637447e-02
  8.7782814455e-05   3.6256917339e-02
  7.9180962998e-06   3.6259592329e-02
 -1.9766126353e-07   2.0025877470e-02
  0.0000000000e+00   0.0000000000e+00
  4.8985722806e-06   2.0980194595e-02
 -2.3925531706e-06   1.9476590728e-02
  3.0592885670e-06   2.0830456797e-02
 -1.0179085208e-06   2.0758893067e-02
  7.4035699411e-07   2.2060942520e-02
 -6.0216442046e-06   2.2053561327e-02
 -7.8372505891e-07   2.4104687563e-02
  6.1718801286e-06   2.4107842593e-02
  6.1896921093e-06   2.9854029855e-02
 -4.0915780598e-06   2.9852929061e-02
 -8.3563087385e-04   1.6499621601e-02
  0.0000000000e+00   0.0000000000e+00
  4.3787323833e-06   1.7342653857e-02
  5.8529247218e-08   1.5845262417e-02
  2.1686476180e-04   1.7018003203e-02
  5.2827319703e-07   1.6934044668e-02
  5.5752744319e-07   1.7638052974e-02
  2.5682596701e-06   1.7630691899e-02
 -2.4719213540e-05   1.8843685334e-02
  1.5068464968e-06   1.8845150929e-02
  6.6600959083e-06   2.0825391194e-02
 -6.1626063170e-06   2.0823582559e-02
  1.3949672613e-05   2.5851385850e-02
  1.7757170495e-06   2.5859853521e-02
  7.9723515738e-06   1.4182613060e-02
  0.0000000000e+00   0.0000000000e+00
 -4.7354164071e-06   1.4996461000e-02
  1.6942918867e-07   1.3478919848e-02
 -3.5921222055e-06   1.4535322361e-02
  1.0853795983e-05   1.4435349670e-02
  6.6164360593e-06   1.4915555399e-02
  4.7596350092e-06   1.4907493807e-02
  5.6271943561e-06   1.5599117726e-02
 -5.9297487333e-06   1.5599981639e-02
 -2.1804119534e-06   1.6758439983e-02
 -3.6421177548e-06   1.6757347787e-02
  1.6608725328e-06   1.8660461276e-02
  3.5299608746e-06   1.8662263380e-02
 -1.5967241642e-06   2.3201171722e-02
  1.1278933794e-05   2.3201228515e-02
  2.0095964708e-04   1.2588616050e-02
  0.0000000000e+00   0.0000000000e+00
 -1.6936282244e-06   1.3388755176e-02
  5.5320127101e-06   1.1840251449e-02
 -6.1730809563e-05   1.2851891021e-02
 -2.9786092337e-06   1.2742138126e-02
 -2.7544230192e-07   1.3083368449e-02
 -5.5327479497e-06   1.3074991306e-02
  1.0131286522e-05   1.3530961741e-02
  5.3050746776e-06   1.3532110485e-02
  2.7960214856e-06   1.4223305346e-02
  3.5452880072e-06   1.4224342763e-02
 -5.2621787368e-06   1.5336993513e-02
 -1.1272536581e-06   1.5342479061e-02
 -2.1035287707e-06   1.7179403657e-02
 -8.2950020655e-06   1.7175747889e-02
 -2.4878155975e-06   2.1376238098e-02
  5.9301460202e-07   2.1369134583e-02
