 -0.116446814557E-02  0.396856014000E-02 -0.129803356821E-02
  0.176779318969E-02  0.131078737628E-02 -0.174447575774E-02
  0.171613762661E-02 -0.327517061824E-02 -0.785882299147E-02
  0.687500350510E-02 -0.125936235812E-01  0.117281727176E-01
  0.100613586459E-01  0.110399584963E-01 -0.474194733812E-03
 -0.427631236902E-03 -0.387598286038E-03  0.529504495546E-03
 -0.601052143796E-02  0.603442235107E-02 -0.826719471367E-03
  0.460543402033E-03 -0.422243591912E-02 -0.304138094643E-02
 -0.717138748815E-02  0.221335990917E-02  0.646965112048E-02
  0.457688984200E-02 -0.164790781577E-01 -0.100918912485E-01
 -0.321790721768E-03  0.252956501551E-02  0.897373328036E-02
  0.480794340677E-03  0.173911682582E-03 -0.582101116787E-03
 -0.110689348920E-03 -0.244054445217E-03  0.611996402339E-05
  0.619077478135E-03  0.315008319040E-03  0.236348023842E-03
 -0.146347346199E-04 -0.676010604527E-03 -0.473963003276E-03
 -0.221447160244E-03  0.211038352012E-04  0.724484616813E-03
  0.576530238758E-03  0.207501142968E-03 -0.163460674683E-04
 -0.736987916323E-03 -0.638014975835E-03 -0.213552448468E-03
 -0.103185531495E-05  0.705363553335E-03  0.712516428036E-03
  0.245473400128E-03  0.106989150203E-04 -0.716963334122E-03
 -0.101982685137E-02 -0.524832856769E-03 -0.179576140063E-03
 -0.454485200606E-05  0.712425530188E-03  0.601328419267E-04
  0.179104003712E-03  0.150677293070E-04 -0.632891152457E-03
 -0.147705332877E-03 -0.184100316006E-03 -0.261500918436E-04
  0.530389709324E-03  0.280623722603E-03  0.199167904725E-03
  0.294336616936E-04 -0.441919145927E-03 -0.461809210026E-03
 -0.219021644685E-03 -0.143731334519E-04  0.408365607483E-03
  0.680757022516E-03  0.227244633277E-03 -0.191206685717E-04
 -0.479333047546E-03 -0.930086027317E-03 -0.203714577124E-03
  0.492666117725E-04  0.825024198454E-03  0.134896641438E-02
 -0.114509034253E-03  0.447492323532E-03  0.821504471662E-04
  0.163195573063E-03  0.787492008036E-05 -0.463608933489E-03
 -0.234937041320E-03 -0.164222113211E-03 -0.991149801505E-05
  0.483212670519E-03  0.357972214259E-03  0.160250275953E-03
  0.637325060617E-05 -0.486415516461E-03 -0.446036417556E-03
 -0.151809287065E-03 -0.381071358910E-05  0.455394086255E-03
  0.511147107848E-03  0.149067936142E-03  0.784759610108E-05
 -0.384241042975E-03 -0.583072081057E-03 -0.165859756412E-03
 -0.130776253915E-04  0.287960063624E-03  0.717681918294E-03
  0.196457433089E-03  0.124475770155E-05 -0.233429428606E-03
 -0.113820390641E-02  0.385397890471E-03  0.130315127963E-03
  0.317129951228E-05 -0.523157924032E-03 -0.620469940966E-04
 -0.124968101040E-03 -0.118416889774E-04  0.464230366057E-03
  0.141029147630E-03  0.120166455297E-03  0.245514250182E-04
 -0.385802371999E-03 -0.246462949204E-03 -0.122565411643E-03
 -0.366694687571E-04  0.309778008563E-03  0.376368407894E-03
  0.133229712803E-03  0.397129846647E-04 -0.254992806921E-03
 -0.518642233988E-03 -0.145557227669E-03 -0.288404879829E-04
  0.233085167977E-03  0.658557052823E-03  0.150323682308E-03
  0.991649114745E-05 -0.253001647415E-03 -0.795131202519E-03
 -0.142476803077E-03  0.157133713301E-05  0.368378488379E-03
  0.105036955196E-02
    0
